data,dia_semana,numero_dia_semana,origem,familia_caixa,modelo_caixa_previsao,metodo_modelo,quantidade_caixas,registros_origem
2026-06-03,quarta-feira,2,PH UBAJARA,IFCO,6416,explícito,241.0,18
2026-06-03,quarta-feira,2,PH UBAJARA,IFCO,6424,explícito,80.0,10
2026-06-03,quarta-feira,2,TREB. CEARA,HB,618,explícito,9.0,1
2026-06-03,quarta-feira,2,TREB. CEARA,IFCO,6416,explícito,32.0,1
2026-06-03,quarta-feira,2,TREB. MINAS,HB,618,explícito,414.0,5
2026-06-03,quarta-feira,2,TREB. MINAS,HB,623,explícito,85.0,4
2026-06-03,quarta-feira,2,TREB. MINAS,IFCO,6416,explícito,300.0,32
2026-06-03,quarta-feira,2,TREB. MINAS,IFCO,6424,explícito,118.0,8
2026-06-04,quinta-feira,3,AGROINDUSTRIA TREBESCHI,HB,618,explícito,57.0,4
2026-06-04,quinta-feira,3,PH CORUMBA (PF),IFCO,6424,explícito,560.0,1
2026-06-04,quinta-feira,3,PH UBAJARA,IFCO,6416,explícito,112.0,25
2026-06-04,quinta-feira,3,PH UBAJARA,IFCO,6424,explícito,8.0,1
2026-06-04,quinta-feira,3,TREB. CEARA,IFCO,6416,explícito,1.0,1
2026-06-04,quinta-feira,3,TREB. MINAS,HB,618,explícito,433.0,33
2026-06-04,quinta-feira,3,TREB. MINAS,HB,623,explícito,100.0,4
2026-06-04,quinta-feira,3,TREB. MINAS,IFCO,6416,explícito,22.0,4
2026-06-04,quinta-feira,3,TREB. MINAS,IFCO,6424,explícito,34.0,5
2026-06-05,sexta-feira,4,AGROINDUSTRIA TREBESCHI,HB,618,explícito,39.0,4
2026-06-05,sexta-feira,4,AGROINDUSTRIA TREBESCHI,IFCO,6416,explícito,40.0,1
2026-06-05,sexta-feira,4,AGROINDUSTRIA TREBESCHI,IFCO,6424,explícito,520.0,1
2026-06-05,sexta-feira,4,PH CORUMBA (PF),HB,623,explícito,120.0,2
2026-06-05,sexta-feira,4,PH UBAJARA,IFCO,6416,explícito,169.0,35
2026-06-05,sexta-feira,4,PH UBAJARA,IFCO,6424,explícito,51.0,13
2026-06-05,sexta-feira,4,TREB. CEARA,IFCO,6416,explícito,25.0,2
2026-06-05,sexta-feira,4,TREB. MINAS,HB,618,explícito,119.0,5
2026-06-05,sexta-feira,4,TREB. MINAS,HB,623,explícito,562.0,5
2026-06-05,sexta-feira,4,TREB. MINAS,IFCO,6416,explícito,668.0,6
2026-06-06,sábado,5,AGROINDUSTRIA TREBESCHI,HB,618,explícito,176.0,7
2026-06-06,sábado,5,AGROINDUSTRIA TREBESCHI,IFCO,6424,explícito,100.0,1
2026-06-06,sábado,5,PH CORUMBA (PF),IFCO,6424,explícito,310.0,4
2026-06-06,sábado,5,PH UBAJARA,HB,618,explícito,340.0,30
2026-06-06,sábado,5,PH UBAJARA,HB,623,explícito,47.0,9
2026-06-06,sábado,5,PH UBAJARA,IFCO,6416,explícito,3.0,1
2026-06-06,sábado,5,PH UBAJARA,IFCO,6424,explícito,191.0,15
2026-06-06,sábado,5,TREB. CEARA,HB,618,explícito,25.0,1
2026-06-06,sábado,5,TREB. CEARA,IFCO,6424,explícito,41.0,1
2026-06-06,sábado,5,TREB. MINAS,HB,618,explícito,666.0,24
2026-06-06,sábado,5,TREB. MINAS,HB,623,explícito,270.0,6
2026-06-06,sábado,5,TREB. MINAS,IFCO,6416,explícito,682.0,22
2026-06-06,sábado,5,TREB. MINAS,IFCO,6424,explícito,440.0,4
2026-06-08,segunda-feira,0,AGROINDUSTRIA TREBESCHI,HB,618,explícito,82.0,5
2026-06-08,segunda-feira,0,PH CORUMBA (PF),HB,623,explícito,450.0,1
2026-06-08,segunda-feira,0,PH CORUMBA (PF),IFCO,6424,explícito,80.0,4
2026-06-08,segunda-feira,0,PH UBAJARA,IFCO,6424,explícito,5.0,3
2026-06-08,segunda-feira,0,TREB. MINAS,HB,618,explícito,532.0,26
2026-06-08,segunda-feira,0,TREB. MINAS,HB,623,explícito,192.0,6
2026-06-08,segunda-feira,0,TREB. MINAS,IFCO,6416,explícito,389.0,5
2026-06-09,terça-feira,1,AGROINDUSTRIA TREBESCHI,HB,618,explícito,351.0,7
2026-06-09,terça-feira,1,AGROINDUSTRIA TREBESCHI,IFCO,6424,explícito,40.0,1
2026-06-09,terça-feira,1,PH CORUMBA (PF),IFCO,6424,explícito,240.0,2
2026-06-09,terça-feira,1,PH UBAJARA,HB,618,explícito,96.0,9
2026-06-09,terça-feira,1,PH UBAJARA,HB,623,explícito,43.0,7
2026-06-09,terça-feira,1,PH UBAJARA,IFCO,6424,explícito,120.0,14
2026-06-09,terça-feira,1,TREB. MINAS,HB,618,explícito,678.0,24
2026-06-09,terça-feira,1,TREB. MINAS,HB,618,rateio_por_capacidade,83.81788195505293,4
2026-06-09,terça-feira,1,TREB. MINAS,HB,623,explícito,1252.0,21
2026-06-09,terça-feira,1,TREB. MINAS,HB,623,rateio_por_capacidade,21.18211804494709,6
2026-06-09,terça-feira,1,TREB. MINAS,IFCO,6416,explícito,520.0,15
2026-06-09,terça-feira,1,TREB. MINAS,IFCO,6424,explícito,1248.0,10
2026-06-10,quarta-feira,2,AGROINDUSTRIA TREBESCHI,HB,618,explícito,68.0,4
2026-06-10,quarta-feira,2,AGROINDUSTRIA TREBESCHI,IFCO,6416,explícito,12.0,4
2026-06-10,quarta-feira,2,AGROINDUSTRIA TREBESCHI,IFCO,6424,explícito,866.0,3
2026-06-10,quarta-feira,2,PH CORUMBA (PF),HB,623,explícito,80.0,1
2026-06-10,quarta-feira,2,PH CORUMBA (PF),IFCO,6424,explícito,440.0,9
2026-06-10,quarta-feira,2,PH UBAJARA,HB,618,explícito,149.0,14
2026-06-10,quarta-feira,2,PH UBAJARA,HB,623,explícito,2.0,1
2026-06-10,quarta-feira,2,PH UBAJARA,IFCO,6416,explícito,346.0,28
2026-06-10,quarta-feira,2,PH UBAJARA,IFCO,6424,explícito,180.0,7
2026-06-10,quarta-feira,2,TREB. CEARA,IFCO,6416,explícito,71.0,3
2026-06-10,quarta-feira,2,TREB. MINAS,HB,618,explícito,66.0,6
2026-06-10,quarta-feira,2,TREB. MINAS,HB,623,explícito,88.0,4
2026-06-10,quarta-feira,2,TREB. MINAS,IFCO,6416,explícito,320.0,30
2026-06-10,quarta-feira,2,TREB. MINAS,IFCO,6424,explícito,1195.0,15
2026-06-11,quinta-feira,3,AGROINDUSTRIA TREBESCHI,HB,618,explícito,301.0,6
2026-06-11,quinta-feira,3,PH CORUMBA (PF),HB,623,explícito,890.0,3
2026-06-11,quinta-feira,3,PH CORUMBA (PF),IFCO,6424,explícito,74.0,1
2026-06-11,quinta-feira,3,PH UBAJARA,IFCO,6416,explícito,401.0,35
2026-06-11,quinta-feira,3,PH UBAJARA,IFCO,6424,explícito,315.0,23
2026-06-11,quinta-feira,3,TREB. CEARA,IFCO,6416,explícito,54.0,8
2026-06-11,quinta-feira,3,TREB. CEARA,IFCO,6424,explícito,83.0,9
2026-06-11,quinta-feira,3,TREB. MINAS,HB,618,explícito,588.0,23
2026-06-11,quinta-feira,3,TREB. MINAS,HB,623,explícito,168.0,6
2026-06-11,quinta-feira,3,TREB. MINAS,IFCO,6416,explícito,31.0,4
2026-06-11,quinta-feira,3,TREB. MINAS,IFCO,6424,explícito,81.0,8
2026-06-12,sexta-feira,4,AGROINDUSTRIA TREBESCHI,HB,618,explícito,46.0,4
2026-06-12,sexta-feira,4,PH CORUMBA (PF),HB,623,explícito,640.0,1
2026-06-12,sexta-feira,4,PH UBAJARA,IFCO,6416,explícito,20.0,2
2026-06-12,sexta-feira,4,PH UBAJARA,IFCO,6424,explícito,686.0,31
2026-06-12,sexta-feira,4,TREB. MINAS,HB,618,explícito,113.0,5
2026-06-12,sexta-feira,4,TREB. MINAS,HB,623,explícito,73.0,4
2026-06-12,sexta-feira,4,TREB. MINAS,IFCO,6416,explícito,453.0,5
2026-06-13,sábado,5,AGROINDUSTRIA TREBESCHI,HB,618,explícito,190.0,6
2026-06-13,sábado,5,AGROINDUSTRIA TREBESCHI,IFCO,6424,explícito,100.0,1
2026-06-13,sábado,5,PH CORUMBA (PF),IFCO,6424,explícito,240.0,2
2026-06-13,sábado,5,PH UBAJARA,HB,618,explícito,332.0,39
2026-06-13,sábado,5,PH UBAJARA,HB,623,explícito,37.0,9
2026-06-13,sábado,5,PH UBAJARA,IFCO,6416,explícito,292.0,71
2026-06-13,sábado,5,PH UBAJARA,IFCO,6424,explícito,307.0,53
2026-06-13,sábado,5,TREB. CEARA,HB,618,explícito,11.0,2
2026-06-13,sábado,5,TREB. CEARA,IFCO,6416,explícito,65.0,4
2026-06-13,sábado,5,TREB. MINAS,HB,618,explícito,633.0,29
2026-06-13,sábado,5,TREB. MINAS,HB,623,explícito,239.0,8
2026-06-13,sábado,5,TREB. MINAS,IFCO,6416,explícito,438.0,43
2026-06-13,sábado,5,TREB. MINAS,IFCO,6424,explícito,112.0,13
2026-06-15,segunda-feira,0,PH CORUMBA (PF),HB,623,explícito,810.0,1
2026-06-15,segunda-feira,0,PH CORUMBA (PF),IFCO,6424,explícito,280.0,3
2026-06-15,segunda-feira,0,PH UBAJARA,HB,618,explícito,80.0,2
2026-06-15,segunda-feira,0,PH UBAJARA,IFCO,6416,explícito,89.0,88
2026-06-15,segunda-feira,0,PH UBAJARA,IFCO,6424,explícito,134.0,35
2026-06-15,segunda-feira,0,TREB. MINAS,HB,618,explícito,311.0,11
2026-06-15,segunda-feira,0,TREB. MINAS,HB,623,explícito,178.0,6
2026-06-15,segunda-feira,0,TREB. MINAS,IFCO,6416,explícito,347.0,4
2026-06-16,terça-feira,1,AGROINDUSTRIA TREBESCHI,HB,618,explícito,210.0,3
2026-06-16,terça-feira,1,PH CORUMBA (PF),IFCO,6424,explícito,1590.0,7
2026-06-16,terça-feira,1,PH UBAJARA,HB,618,explícito,89.0,14
2026-06-16,terça-feira,1,PH UBAJARA,HB,623,explícito,22.0,5
2026-06-16,terça-feira,1,PH UBAJARA,IFCO,6416,explícito,7.0,7
2026-06-16,terça-feira,1,PH UBAJARA,IFCO,6424,explícito,403.0,22
2026-06-16,terça-feira,1,TREB. CEARA,HB,618,explícito,125.0,4
2026-06-16,terça-feira,1,TREB. MINAS,HB,618,explícito,708.0,24
2026-06-16,terça-feira,1,TREB. MINAS,HB,618,rateio_por_capacidade,10.578005858594132,2
2026-06-16,terça-feira,1,TREB. MINAS,HB,623,explícito,307.0,25
2026-06-16,terça-feira,1,TREB. MINAS,HB,623,rateio_por_capacidade,0.42199414140586883,1
2026-06-16,terça-feira,1,TREB. MINAS,IFCO,6416,explícito,408.0,7
2026-06-17,quarta-feira,2,AGROINDUSTRIA TREBESCHI,HB,618,explícito,300.0,1
2026-06-17,quarta-feira,2,AGROINDUSTRIA TREBESCHI,IFCO,6416,explícito,91.0,6
2026-06-17,quarta-feira,2,AGROINDUSTRIA TREBESCHI,IFCO,6424,explícito,231.0,3
2026-06-17,quarta-feira,2,F. BICAME,HB,623,explícito,450.0,1
2026-06-17,quarta-feira,2,PH CORUMBA (PF),HB,623,explícito,810.0,1
2026-06-17,quarta-feira,2,PH CORUMBA (PF),IFCO,6424,explícito,1120.0,2
2026-06-17,quarta-feira,2,PH UBAJARA,HB,618,explícito,77.0,13
2026-06-17,quarta-feira,2,PH UBAJARA,HB,623,explícito,2.0,1
2026-06-17,quarta-feira,2,PH UBAJARA,IFCO,6416,explícito,227.0,15
2026-06-17,quarta-feira,2,PH UBAJARA,IFCO,6424,explícito,198.0,13
2026-06-17,quarta-feira,2,TREB. CEARA,HB,618,explícito,7.0,2
2026-06-17,quarta-feira,2,TREB. CEARA,IFCO,6416,explícito,56.0,3
2026-06-17,quarta-feira,2,TREB. MINAS,HB,618,explícito,154.0,7
2026-06-17,quarta-feira,2,TREB. MINAS,HB,623,explícito,57.0,4
2026-06-17,quarta-feira,2,TREB. MINAS,IFCO,6416,explícito,581.0,32
2026-06-17,quarta-feira,2,TREB. MINAS,IFCO,6424,explícito,1366.0,18
2026-06-18,quinta-feira,3,AGROINDUSTRIA TREBESCHI,HB,618,explícito,29.0,1
2026-06-18,quinta-feira,3,PH CORUMBA (PF),HB,623,explícito,881.0,3
2026-06-18,quinta-feira,3,PH CORUMBA (PF),IFCO,6424,explícito,1272.0,2
2026-06-18,quinta-feira,3,PH UBAJARA,IFCO,6416,explícito,78.0,15
2026-06-18,quinta-feira,3,PH UBAJARA,IFCO,6424,explícito,206.0,2
2026-06-18,quinta-feira,3,TREB. CEARA,IFCO,6416,explícito,14.0,2
2026-06-18,quinta-feira,3,TREB. MINAS,HB,618,explícito,757.0,45
2026-06-18,quinta-feira,3,TREB. MINAS,HB,618,rateio_por_capacidade,14.183706045201378,3
2026-06-18,quinta-feira,3,TREB. MINAS,HB,623,explícito,216.0,16
2026-06-18,quinta-feira,3,TREB. MINAS,HB,623,rateio_por_capacidade,6.816293954798623,3
2026-06-18,quinta-feira,3,TREB. MINAS,IFCO,6416,explícito,507.0,9
2026-06-18,quinta-feira,3,TREB. MINAS,IFCO,6424,explícito,28.0,3
2026-06-19,sexta-feira,4,AGROINDUSTRIA TREBESCHI,HB,618,explícito,250.0,3
2026-06-19,sexta-feira,4,PH ALHO/CEBOLA,IFCO,6424,explícito,640.0,4
2026-06-19,sexta-feira,4,PH CORUMBA (PF),IFCO,6424,explícito,280.0,3
2026-06-19,sexta-feira,4,PH UBAJARA,HB,618,explícito,24.0,2
2026-06-19,sexta-feira,4,TREB. MINAS,HB,618,explícito,177.0,5
2026-06-19,sexta-feira,4,TREB. MINAS,HB,623,explícito,203.0,5
2026-06-19,sexta-feira,4,TREB. MINAS,IFCO,6424,explícito,520.0,4
2026-06-20,sábado,5,AGROINDUSTRIA TREBESCHI,HB,618,explícito,35.0,3
2026-06-20,sábado,5,AGROINDUSTRIA TREBESCHI,IFCO,6424,explícito,2.0,1
2026-06-20,sábado,5,PH CORUMBA (PF),IFCO,6424,explícito,2370.0,7
2026-06-20,sábado,5,PH UBAJARA,HB,618,explícito,336.0,49
2026-06-20,sábado,5,PH UBAJARA,HB,623,explícito,38.0,7
2026-06-20,sábado,5,PH UBAJARA,IFCO,6416,explícito,310.0,61
2026-06-20,sábado,5,PH UBAJARA,IFCO,6424,explícito,405.0,53
2026-06-20,sábado,5,TREB. CEARA,HB,618,explícito,50.0,3
2026-06-20,sábado,5,TREB. CEARA,IFCO,6416,explícito,106.0,4
2026-06-20,sábado,5,TREB. CEARA,IFCO,6424,explícito,12.0,3
2026-06-20,sábado,5,TREB. MINAS,HB,618,explícito,749.0,38
2026-06-20,sábado,5,TREB. MINAS,HB,618,rateio_por_capacidade,14.183706045201378,3
2026-06-20,sábado,5,TREB. MINAS,HB,623,explícito,396.0,20
2026-06-20,sábado,5,TREB. MINAS,HB,623,rateio_por_capacidade,6.816293954798623,3
2026-06-20,sábado,5,TREB. MINAS,IFCO,6416,explícito,479.0,26
2026-06-20,sábado,5,TREB. MINAS,IFCO,6424,explícito,1528.0,7
2026-06-22,segunda-feira,0,PH UBAJARA,IFCO,6416,explícito,337.0,76
2026-06-22,segunda-feira,0,PH UBAJARA,IFCO,6424,explícito,31.0,20
2026-06-22,segunda-feira,0,TREB. MINAS,HB,618,explícito,334.0,7
2026-06-22,segunda-feira,0,TREB. MINAS,HB,623,explícito,991.0,7
2026-06-22,segunda-feira,0,TREB. MINAS,IFCO,6416,explícito,282.0,4
2026-06-23,terça-feira,1,AGROINDUSTRIA TREBESCHI,HB,618,explícito,2.0,1
2026-06-23,terça-feira,1,PH ALHO/CEBOLA,IFCO,6424,explícito,1040.0,5
2026-06-23,terça-feira,1,PH CORUMBA (PF),IFCO,6424,explícito,540.0,4
2026-06-23,terça-feira,1,PH UBAJARA,HB,618,explícito,122.0,15
2026-06-23,terça-feira,1,PH UBAJARA,HB,623,explícito,42.0,6
2026-06-23,terça-feira,1,PH UBAJARA,IFCO,6416,explícito,12.0,2
2026-06-23,terça-feira,1,PH UBAJARA,IFCO,6424,explícito,198.0,24
2026-06-23,terça-feira,1,TREB. CEARA,HB,618,explícito,28.0,1
2026-06-23,terça-feira,1,TREB. MINAS,HB,618,explícito,604.0,23
2026-06-23,terça-feira,1,TREB. MINAS,HB,618,rateio_por_capacidade,20.0,2
2026-06-23,terça-feira,1,TREB. MINAS,HB,623,explícito,887.0,23
2026-06-23,terça-feira,1,TREB. MINAS,IFCO,6416,explícito,391.0,7
2026-06-23,terça-feira,1,TREB. MINAS,IFCO,6424,explícito,2888.0,10
2026-06-24,quarta-feira,2,AGROINDUSTRIA TREBESCHI,IFCO,6416,explícito,53.0,5
2026-06-24,quarta-feira,2,AGROINDUSTRIA TREBESCHI,IFCO,6424,explícito,217.0,3
2026-06-24,quarta-feira,2,PH CORUMBA (PF),HB,623,explícito,690.0,1
2026-06-24,quarta-feira,2,PH UBAJARA,HB,618,explícito,104.0,11
2026-06-24,quarta-feira,2,PH UBAJARA,HB,623,explícito,1.0,1
2026-06-24,quarta-feira,2,PH UBAJARA,IFCO,6416,explícito,222.0,24
2026-06-24,quarta-feira,2,PH UBAJARA,IFCO,6424,explícito,693.0,42
2026-06-24,quarta-feira,2,TREB. CEARA,HB,618,explícito,10.0,2
2026-06-24,quarta-feira,2,TREB. CEARA,IFCO,6416,explícito,62.0,2
2026-06-24,quarta-feira,2,TREB. MINAS,HB,618,explícito,194.0,6
2026-06-24,quarta-feira,2,TREB. MINAS,HB,623,explícito,145.0,5
2026-06-24,quarta-feira,2,TREB. MINAS,IFCO,6416,explícito,464.0,26
2026-06-24,quarta-feira,2,TREB. MINAS,IFCO,6424,explícito,2817.0,19
2026-06-25,quinta-feira,3,PH CORUMBA (PF),HB,623,explícito,280.0,1
2026-06-25,quinta-feira,3,PH CORUMBA (PF),IFCO,6424,explícito,3448.0,7
2026-06-25,quinta-feira,3,PH UBAJARA,IFCO,6416,explícito,128.0,26
2026-06-25,quinta-feira,3,PH UBAJARA,IFCO,6424,explícito,263.0,21
2026-06-25,quinta-feira,3,TREB. MINAS,HB,618,explícito,463.0,35
2026-06-25,quinta-feira,3,TREB. MINAS,HB,623,explícito,113.0,6
2026-06-25,quinta-feira,3,TREB. MINAS,IFCO,6416,explícito,180.0,1
2026-06-25,quinta-feira,3,TREB. MINAS,IFCO,6424,explícito,2500.0,5
2026-06-26,sexta-feira,4,PH CASCAVEL,HB,623,explícito,80.0,1
2026-06-26,sexta-feira,4,PH CASCAVEL,IFCO,6424,explícito,1200.0,6
2026-06-26,sexta-feira,4,TREB. MINAS,HB,618,explícito,148.0,5
2026-06-26,sexta-feira,4,TREB. MINAS,HB,623,explícito,18.0,3
2026-06-26,sexta-feira,4,TREB. MINAS,IFCO,6424,explícito,2638.0,4
2026-06-27,sábado,5,AGROINDUSTRIA TREBESCHI,IFCO,6416,explícito,2.0,2
2026-06-27,sábado,5,AGROINDUSTRIA TREBESCHI,IFCO,6424,explícito,40.0,1
2026-06-27,sábado,5,PH CASCAVEL,IFCO,6424,explícito,970.0,2
2026-06-27,sábado,5,PH CORUMBA (PF),HB,623,explícito,640.0,1
2026-06-27,sábado,5,PH CORUMBA (PF),IFCO,6424,explícito,350.0,2
2026-06-27,sábado,5,PH UBAJARA,HB,618,explícito,263.0,37
2026-06-27,sábado,5,PH UBAJARA,HB,623,explícito,33.0,7
2026-06-27,sábado,5,PH UBAJARA,IFCO,6416,explícito,229.0,70
2026-06-27,sábado,5,PH UBAJARA,IFCO,6424,explícito,145.0,65
2026-06-27,sábado,5,TREB. CEARA,HB,618,explícito,14.0,1
2026-06-27,sábado,5,TREB. CEARA,IFCO,6424,explícito,1.0,1
2026-06-27,sábado,5,TREB. MINAS,HB,618,explícito,552.0,28
2026-06-27,sábado,5,TREB. MINAS,HB,618,rateio_por_capacidade,110.13284151631167,6
2026-06-27,sábado,5,TREB. MINAS,HB,623,explícito,1512.0,31
2026-06-27,sábado,5,TREB. MINAS,HB,623,rateio_por_capacidade,21.86715848368834,6
2026-06-27,sábado,5,TREB. MINAS,IFCO,6416,explícito,105.0,31
2026-06-27,sábado,5,TREB. MINAS,IFCO,6424,explícito,400.0,2
2026-06-29,segunda-feira,0,AGROINDUSTRIA TREBESCHI,HB,623,explícito,16.0,1
2026-06-29,segunda-feira,0,PH CASCAVEL,HB,623,explícito,80.0,1
2026-06-29,segunda-feira,0,PH CASCAVEL,IFCO,6424,explícito,560.0,3
2026-06-29,segunda-feira,0,PH UBAJARA,IFCO,6416,explícito,171.0,28
2026-06-29,segunda-feira,0,PH UBAJARA,IFCO,6424,explícito,191.0,15
2026-06-29,segunda-feira,0,TREB. CEARA,IFCO,6416,explícito,62.0,4
2026-06-29,segunda-feira,0,TREB. MINAS,HB,618,explícito,551.0,22
2026-06-29,segunda-feira,0,TREB. MINAS,HB,623,explícito,784.0,6
2026-06-29,segunda-feira,0,TREB. MINAS,IFCO,6416,explícito,18.0,4
2026-06-29,segunda-feira,0,TREB. MINAS,IFCO,6424,explícito,28.0,3
2026-06-30,terça-feira,1,AGROINDUSTRIA TREBESCHI,HB,618,explícito,178.0,4
2026-06-30,terça-feira,1,AGROINDUSTRIA TREBESCHI,IFCO,6424,explícito,100.0,1
2026-06-30,terça-feira,1,PH CASCAVEL,IFCO,6424,explícito,90.0,1
2026-06-30,terça-feira,1,PH CORUMBA (PF),IFCO,6424,explícito,450.0,2
2026-06-30,terça-feira,1,PH UBAJARA,HB,618,explícito,89.0,9
2026-06-30,terça-feira,1,PH UBAJARA,HB,623,explícito,33.0,6
2026-06-30,terça-feira,1,PH UBAJARA,IFCO,6416,explícito,26.0,13
2026-06-30,terça-feira,1,PH UBAJARA,IFCO,6424,explícito,161.0,23
2026-06-30,terça-feira,1,TREB. CEARA,IFCO,6424,explícito,3.0,1
2026-06-30,terça-feira,1,TREB. MINAS,HB,618,explícito,338.0,23
2026-06-30,terça-feira,1,TREB. MINAS,HB,623,explícito,226.0,10
2026-06-30,terça-feira,1,TREB. MINAS,IFCO,6416,explícito,100.0,3
2026-06-30,terça-feira,1,TREB. MINAS,IFCO,6424,explícito,80.0,2
2026-07-01,quarta-feira,2,AGROINDUSTRIA TREBESCHI,HB,618,explícito,168.0,3
2026-07-01,quarta-feira,2,AGROINDUSTRIA TREBESCHI,IFCO,6416,explícito,11.0,1
2026-07-01,quarta-feira,2,AGROINDUSTRIA TREBESCHI,IFCO,6424,explícito,12.0,2
2026-07-01,quarta-feira,2,PH CORUMBA (PF),HB,623,explícito,1901.0,3
2026-07-01,quarta-feira,2,PH CORUMBA (PF),IFCO,6424,explícito,640.0,1
2026-07-01,quarta-feira,2,PH UBAJARA,HB,618,explícito,69.0,13
2026-07-01,quarta-feira,2,PH UBAJARA,HB,623,explícito,1.0,1
2026-07-01,quarta-feira,2,PH UBAJARA,IFCO,6416,explícito,52.0,9
2026-07-01,quarta-feira,2,PH UBAJARA,IFCO,6424,explícito,34.0,6
2026-07-01,quarta-feira,2,TREB. MINAS,HB,618,explícito,413.0,7
2026-07-01,quarta-feira,2,TREB. MINAS,HB,623,explícito,2672.0,7
2026-07-01,quarta-feira,2,TREB. MINAS,IFCO,6416,explícito,1797.0,31
2026-07-01,quarta-feira,2,TREB. MINAS,IFCO,6424,explícito,936.0,18
2026-07-02,quinta-feira,3,AGROINDUSTRIA TREBESCHI,HB,618,explícito,279.0,5
2026-07-02,quinta-feira,3,AGROINDUSTRIA TREBESCHI,IFCO,6424,explícito,40.0,1
2026-07-02,quinta-feira,3,PH CORUMBA (PF),HB,623,explícito,1540.0,2
2026-07-02,quinta-feira,3,PH CORUMBA (PF),IFCO,6424,explícito,41.0,1
2026-07-02,quinta-feira,3,PH UBAJARA,HB,618,explícito,55.0,4
2026-07-02,quinta-feira,3,PH UBAJARA,IFCO,6416,explícito,319.0,45
2026-07-02,quinta-feira,3,PH UBAJARA,IFCO,6424,explícito,188.0,17
2026-07-02,quinta-feira,3,TREB. CEARA,IFCO,6416,explícito,42.0,5
2026-07-02,quinta-feira,3,TREB. MINAS,HB,618,explícito,428.0,35
2026-07-02,quinta-feira,3,TREB. MINAS,HB,623,explícito,2768.0,8
2026-07-02,quinta-feira,3,TREB. MINAS,IFCO,6416,explícito,27.0,4
2026-07-02,quinta-feira,3,TREB. MINAS,IFCO,6424,explícito,1037.0,7
2026-07-03,sexta-feira,4,AGROINDUSTRIA TREBESCHI,HB,618,explícito,46.0,3
2026-07-03,sexta-feira,4,PH CASCAVEL,IFCO,6424,explícito,880.0,1
2026-07-03,sexta-feira,4,PH CORUMBA (PF),HB,623,explícito,690.0,1
2026-07-03,sexta-feira,4,PH UBAJARA,IFCO,6416,explícito,15.0,1
2026-07-03,sexta-feira,4,PH UBAJARA,IFCO,6424,explícito,195.0,13
2026-07-03,sexta-feira,4,TREB. MINAS,HB,618,explícito,364.0,5
2026-07-03,sexta-feira,4,TREB. MINAS,HB,623,explícito,1323.0,4
2026-07-03,sexta-feira,4,TREB. MINAS,IFCO,6416,explícito,468.0,5
2026-07-03,sexta-feira,4,TREB. MINAS,IFCO,6424,explícito,640.0,2
2026-07-04,sábado,5,AGROINDUSTRIA TREBESCHI,HB,618,explícito,18.0,3
2026-07-04,sábado,5,AGROINDUSTRIA TREBESCHI,HB,623,explícito,7.0,1
2026-07-04,sábado,5,AGROINDUSTRIA TREBESCHI,IFCO,6424,explícito,80.0,1
2026-07-04,sábado,5,PH CASCAVEL,IFCO,6424,explícito,880.0,3
2026-07-04,sábado,5,PH UBAJARA,HB,618,explícito,343.0,38
2026-07-04,sábado,5,PH UBAJARA,HB,623,explícito,35.0,7
2026-07-04,sábado,5,PH UBAJARA,IFCO,6416,explícito,110.0,27
2026-07-04,sábado,5,PH UBAJARA,IFCO,6424,explícito,373.0,37
2026-07-04,sábado,5,TREB. CEARA,HB,618,explícito,19.0,2
2026-07-04,sábado,5,TREB. MINAS,HB,618,explícito,677.0,33
2026-07-04,sábado,5,TREB. MINAS,HB,623,explícito,2017.0,14
2026-07-04,sábado,5,TREB. MINAS,IFCO,6416,explícito,404.0,22
2026-07-04,sábado,5,TREB. MINAS,IFCO,6424,explícito,80.0,1
2026-07-06,segunda-feira,0,AGROINDUSTRIA TREBESCHI,HB,618,explícito,400.0,2
2026-07-06,segunda-feira,0,AGROINDUSTRIA TREBESCHI,HB,623,explícito,71.0,3
2026-07-06,segunda-feira,0,PH UBAJARA,IFCO,6416,explícito,447.0,193
2026-07-06,segunda-feira,0,PH UBAJARA,IFCO,6424,explícito,235.0,63
2026-07-06,segunda-feira,0,TREB. CEARA,IFCO,6416,explícito,67.0,4
2026-07-06,segunda-feira,0,TREB. MINAS,HB,618,explícito,336.0,8
2026-07-06,segunda-feira,0,TREB. MINAS,HB,618,rateio_por_capacidade,23.183706045201376,4
2026-07-06,segunda-feira,0,TREB. MINAS,HB,623,explícito,676.0,30
2026-07-06,segunda-feira,0,TREB. MINAS,HB,623,rateio_por_capacidade,9.816293954798624,4
2026-07-06,segunda-feira,0,TREB. MINAS,IFCO,6416,explícito,186.0,5
2026-07-07,terça-feira,1,AGROINDUSTRIA TREBESCHI,HB,618,explícito,54.0,3
2026-07-07,terça-feira,1,PH CASCAVEL,IFCO,6424,explícito,240.0,2
2026-07-07,terça-feira,1,PH CORUMBA (PF),IFCO,6424,explícito,480.0,1
2026-07-07,terça-feira,1,PH UBAJARA,HB,618,explícito,108.0,13
2026-07-07,terça-feira,1,PH UBAJARA,HB,623,explícito,41.0,6
2026-07-07,terça-feira,1,PH UBAJARA,IFCO,6416,explícito,57.0,24
2026-07-07,terça-feira,1,PH UBAJARA,IFCO,6424,explícito,97.0,28
2026-07-07,terça-feira,1,TREB. CEARA,HB,618,explícito,18.0,1
